"id","sp","rep","site","ind","twig","treatcode","warm","photo","chill"
"POPGRA01_SH_05","POPGRA","01","SH","POPGRA01_SH","05","CL2","cool","long","chill2"
"POPGRA01_SH_06","POPGRA","01","SH","POPGRA01_SH","06","CS1","cool","short","chill1"
"POPGRA01_SH_07","POPGRA","01","SH","POPGRA01_SH","07","CL0","cool","long","chill0"
"POPGRA01_SH_08","POPGRA","01","SH","POPGRA01_SH","08","WL0","warm","long","chill0"
"POPGRA01_SH_09","POPGRA","01","SH","POPGRA01_SH","09","WS2","warm","short","chill2"
"POPGRA01_SH_10","POPGRA","01","SH","POPGRA01_SH","10","WS0","warm","short","chill0"
"POPGRA01_SH_11","POPGRA","01","SH","POPGRA01_SH","11","CS2","cool","short","chill2"
"POPGRA01_SH_12","POPGRA","01","SH","POPGRA01_SH","12","WL1","warm","long","chill1"
"POPGRA02_HF_01","POPGRA","02","HF","POPGRA02_HF","01","CS2","cool","short","chill2"
"POPGRA02_HF_02","POPGRA","02","HF","POPGRA02_HF","02","WL1","warm","long","chill1"
"POPGRA02_HF_03","POPGRA","02","HF","POPGRA02_HF","03","CS0","cool","short","chill0"
"POPGRA02_HF_04","POPGRA","02","HF","POPGRA02_HF","04","WS0","warm","short","chill0"
"POPGRA02_HF_05","POPGRA","02","HF","POPGRA02_HF","05","WS1","warm","short","chill1"
"POPGRA02_HF_06","POPGRA","02","HF","POPGRA02_HF","06","CL1","cool","long","chill1"
"POPGRA02_HF_07","POPGRA","02","HF","POPGRA02_HF","07","CL0","cool","long","chill0"
"POPGRA02_HF_08","POPGRA","02","HF","POPGRA02_HF","08","WL0","warm","long","chill0"
"POPGRA02_HF_09","POPGRA","02","HF","POPGRA02_HF","09","WS2","warm","short","chill2"
"POPGRA02_HF_10","POPGRA","02","HF","POPGRA02_HF","10","CL2","cool","long","chill2"
"POPGRA02_HF_11","POPGRA","02","HF","POPGRA02_HF","11","CS1","cool","short","chill1"
"POPGRA02_HF_12","POPGRA","02","HF","POPGRA02_HF","12","WL2","warm","long","chill2"
"POPGRA02_SH_01","POPGRA","02","SH","POPGRA02_SH","01","WS0","warm","short","chill0"
"POPGRA02_SH_02","POPGRA","02","SH","POPGRA02_SH","02","WL0","warm","long","chill0"
"POPGRA02_SH_03","POPGRA","02","SH","POPGRA02_SH","03","CS2","cool","short","chill2"
"POPGRA02_SH_04","POPGRA","02","SH","POPGRA02_SH","04","CL2","cool","long","chill2"
"POPGRA02_SH_05","POPGRA","02","SH","POPGRA02_SH","05","WL2","warm","long","chill2"
"POPGRA02_SH_06","POPGRA","02","SH","POPGRA02_SH","06","WL1","warm","long","chill1"
"POPGRA02_SH_07","POPGRA","02","SH","POPGRA02_SH","07","WS1","warm","short","chill1"
"POPGRA02_SH_08","POPGRA","02","SH","POPGRA02_SH","08","CS0","cool","short","chill0"
"POPGRA02_SH_09","POPGRA","02","SH","POPGRA02_SH","09","WS2","warm","short","chill2"
"POPGRA02_SH_10","POPGRA","02","SH","POPGRA02_SH","10","CL0","cool","long","chill0"
"POPGRA02_SH_11","POPGRA","02","SH","POPGRA02_SH","11","CS1","cool","short","chill1"
"POPGRA02_SH_12","POPGRA","02","SH","POPGRA02_SH","12","CL1","cool","long","chill1"
"POPGRA03_HF_01","POPGRA","03","HF","POPGRA03_HF","01","CL1","cool","long","chill1"
"POPGRA03_HF_02","POPGRA","03","HF","POPGRA03_HF","02","WS1","warm","short","chill1"
"POPGRA03_HF_03","POPGRA","03","HF","POPGRA03_HF","03","WS0","warm","short","chill0"
"POPGRA03_HF_04","POPGRA","03","HF","POPGRA03_HF","04","CL2","cool","long","chill2"
"POPGRA03_HF_05","POPGRA","03","HF","POPGRA03_HF","05","WS2","warm","short","chill2"
"POPGRA03_HF_06","POPGRA","03","HF","POPGRA03_HF","06","CS0","cool","short","chill0"
"POPGRA03_HF_07","POPGRA","03","HF","POPGRA03_HF","07","CS1","cool","short","chill1"
"POPGRA03_HF_08","POPGRA","03","HF","POPGRA03_HF","08","WL2","warm","long","chill2"
"POPGRA03_HF_09","POPGRA","03","HF","POPGRA03_HF","09","WL1","warm","long","chill1"
"POPGRA03_HF_10","POPGRA","03","HF","POPGRA03_HF","10","CS2","cool","short","chill2"
"POPGRA03_HF_11","POPGRA","03","HF","POPGRA03_HF","11","WL0","warm","long","chill0"
"POPGRA03_HF_12","POPGRA","03","HF","POPGRA03_HF","12","CL0","cool","long","chill0"
"POPGRA04_SH_01","POPGRA","04","SH","POPGRA04_SH","01","CL2","cool","long","chill2"
"POPGRA04_SH_02","POPGRA","04","SH","POPGRA04_SH","02","WL0","warm","long","chill0"
"POPGRA04_SH_03","POPGRA","04","SH","POPGRA04_SH","03","CL1","cool","long","chill1"
"POPGRA04_SH_04","POPGRA","04","SH","POPGRA04_SH","04","CS1","cool","short","chill1"
"POPGRA04_SH_05","POPGRA","04","SH","POPGRA04_SH","05","WS2","warm","short","chill2"
"POPGRA04_SH_06","POPGRA","04","SH","POPGRA04_SH","06","WS1","warm","short","chill1"
"POPGRA04_SH_07","POPGRA","04","SH","POPGRA04_SH","07","CS0","cool","short","chill0"
"POPGRA04_SH_08","POPGRA","04","SH","POPGRA04_SH","08","CS2","cool","short","chill2"
"POPGRA04_SH_09","POPGRA","04","SH","POPGRA04_SH","09","WL1","warm","long","chill1"
"POPGRA04_SH_10","POPGRA","04","SH","POPGRA04_SH","10","CL0","cool","long","chill0"
"POPGRA04_SH_11","POPGRA","04","SH","POPGRA04_SH","11","WS0","warm","short","chill0"
"POPGRA04_SH_12","POPGRA","04","SH","POPGRA04_SH","12","WL2","warm","long","chill2"
"POPGRA05_HF_01","POPGRA","05","HF","POPGRA05_HF","01","CL0","cool","long","chill0"
"POPGRA05_HF_02","POPGRA","05","HF","POPGRA05_HF","02","WL1","warm","long","chill1"
"POPGRA05_HF_03","POPGRA","05","HF","POPGRA05_HF","03","CS0","cool","short","chill0"
"POPGRA05_HF_04","POPGRA","05","HF","POPGRA05_HF","04","WL0","warm","long","chill0"
"POPGRA05_HF_05","POPGRA","05","HF","POPGRA05_HF","05","WL2","warm","long","chill2"
"POPGRA05_HF_06","POPGRA","05","HF","POPGRA05_HF","06","CL1","cool","long","chill1"
"POPGRA05_HF_07","POPGRA","05","HF","POPGRA05_HF","07","CS2","cool","short","chill2"
"POPGRA05_HF_08","POPGRA","05","HF","POPGRA05_HF","08","CL2","cool","long","chill2"
"POPGRA05_HF_09","POPGRA","05","HF","POPGRA05_HF","09","WS0","warm","short","chill0"
"POPGRA05_HF_10","POPGRA","05","HF","POPGRA05_HF","10","CS1","cool","short","chill1"
"POPGRA05_HF_11","POPGRA","05","HF","POPGRA05_HF","11","WS1","warm","short","chill1"
"POPGRA05_HF_12","POPGRA","05","HF","POPGRA05_HF","12","WS2","warm","short","chill2"
"POPGRA05_SH_01","POPGRA","05","SH","POPGRA05_SH","01","WS0","warm","short","chill0"
"POPGRA05_SH_02","POPGRA","05","SH","POPGRA05_SH","02","WL0","warm","long","chill0"
"POPGRA05_SH_03","POPGRA","05","SH","POPGRA05_SH","03","CL0","cool","long","chill0"
"POPGRA05_SH_04","POPGRA","05","SH","POPGRA05_SH","04","WL2","warm","long","chill2"
"POPGRA05_SH_05","POPGRA","05","SH","POPGRA05_SH","05","CL1","cool","long","chill1"
"POPGRA05_SH_06","POPGRA","05","SH","POPGRA05_SH","06","WS2","warm","short","chill2"
"POPGRA05_SH_07","POPGRA","05","SH","POPGRA05_SH","07","WS1","warm","short","chill1"
"POPGRA05_SH_08","POPGRA","05","SH","POPGRA05_SH","08","CS2","cool","short","chill2"
"POPGRA05_SH_09","POPGRA","05","SH","POPGRA05_SH","09","CL2","cool","long","chill2"
"POPGRA05_SH_10","POPGRA","05","SH","POPGRA05_SH","10","CS1","cool","short","chill1"
"POPGRA05_SH_11","POPGRA","05","SH","POPGRA05_SH","11","CS0","cool","short","chill0"
"POPGRA05_SH_12","POPGRA","05","SH","POPGRA05_SH","12","WL1","warm","long","chill1"
"POPGRA06_HF_01","POPGRA","06","HF","POPGRA06_HF","01","WS1","warm","short","chill1"
"POPGRA06_HF_02","POPGRA","06","HF","POPGRA06_HF","02","CS2","cool","short","chill2"
"POPGRA06_HF_03","POPGRA","06","HF","POPGRA06_HF","03","WL2","warm","long","chill2"
"POPGRA06_HF_04","POPGRA","06","HF","POPGRA06_HF","04","WL0","warm","long","chill0"
"POPGRA06_HF_05","POPGRA","06","HF","POPGRA06_HF","05","WS0","warm","short","chill0"
"POPGRA06_HF_06","POPGRA","06","HF","POPGRA06_HF","06","WL1","warm","long","chill1"
"POPGRA06_HF_07","POPGRA","06","HF","POPGRA06_HF","07","WS2","warm","short","chill2"
"POPGRA06_HF_08","POPGRA","06","HF","POPGRA06_HF","08","CS1","cool","short","chill1"
"POPGRA06_HF_09","POPGRA","06","HF","POPGRA06_HF","09","CS0","cool","short","chill0"
"POPGRA06_HF_10","POPGRA","06","HF","POPGRA06_HF","10","CL2","cool","long","chill2"
"POPGRA06_HF_11","POPGRA","06","HF","POPGRA06_HF","11","CL1","cool","long","chill1"
"POPGRA06_HF_12","POPGRA","06","HF","POPGRA06_HF","12","CL0","cool","long","chill0"
"POPGRA06_SH_01","POPGRA","06","SH","POPGRA06_SH","01","WS1","warm","short","chill1"
"POPGRA06_SH_02","POPGRA","06","SH","POPGRA06_SH","02","WS2","warm","short","chill2"
"POPGRA06_SH_03","POPGRA","06","SH","POPGRA06_SH","03","CL2","cool","long","chill2"
"POPGRA06_SH_04","POPGRA","06","SH","POPGRA06_SH","04","WS0","warm","short","chill0"
"POPGRA06_SH_05","POPGRA","06","SH","POPGRA06_SH","05","CS0","cool","short","chill0"
"POPGRA06_SH_06","POPGRA","06","SH","POPGRA06_SH","06","WL2","warm","long","chill2"
"POPGRA06_SH_07","POPGRA","06","SH","POPGRA06_SH","07","CS1","cool","short","chill1"
"POPGRA06_SH_08","POPGRA","06","SH","POPGRA06_SH","08","WL1","warm","long","chill1"
"POPGRA06_SH_09","POPGRA","06","SH","POPGRA06_SH","09","WL0","warm","long","chill0"
"POPGRA06_SH_10","POPGRA","06","SH","POPGRA06_SH","10","CL0","cool","long","chill0"
"POPGRA06_SH_11","POPGRA","06","SH","POPGRA06_SH","11","CS2","cool","short","chill2"
"POPGRA06_SH_12","POPGRA","06","SH","POPGRA06_SH","12","CL1","cool","long","chill1"
"POPGRA07_HF_01","POPGRA","07","HF","POPGRA07_HF","01","CS0","cool","short","chill0"
"POPGRA07_HF_02","POPGRA","07","HF","POPGRA07_HF","02","WS2","warm","short","chill2"
"POPGRA07_HF_03","POPGRA","07","HF","POPGRA07_HF","03","WS0","warm","short","chill0"
"POPGRA07_HF_04","POPGRA","07","HF","POPGRA07_HF","04","WL0","warm","long","chill0"
"POPGRA07_HF_05","POPGRA","07","HF","POPGRA07_HF","05","WL1","warm","long","chill1"
"POPGRA07_HF_06","POPGRA","07","HF","POPGRA07_HF","06","CL2","cool","long","chill2"
"POPGRA07_HF_07","POPGRA","07","HF","POPGRA07_HF","07","WL2","warm","long","chill2"
"POPGRA07_HF_08","POPGRA","07","HF","POPGRA07_HF","08","CL0","cool","long","chill0"
"POPGRA07_HF_09","POPGRA","07","HF","POPGRA07_HF","09","WS1","warm","short","chill1"
"POPGRA07_HF_10","POPGRA","07","HF","POPGRA07_HF","10","CS1","cool","short","chill1"
"POPGRA07_HF_11","POPGRA","07","HF","POPGRA07_HF","11","CL1","cool","long","chill1"
"POPGRA07_HF_12","POPGRA","07","HF","POPGRA07_HF","12","CS2","cool","short","chill2"
"POPGRA08_SH_01","POPGRA","08","SH","POPGRA08_SH","01","WS1","warm","short","chill1"
"POPGRA08_SH_02","POPGRA","08","SH","POPGRA08_SH","02","CS1","cool","short","chill1"
"POPGRA08_SH_03","POPGRA","08","SH","POPGRA08_SH","03","WS2","warm","short","chill2"
"POPGRA08_SH_04","POPGRA","08","SH","POPGRA08_SH","04","CL1","cool","long","chill1"
"POPGRA08_SH_05","POPGRA","08","SH","POPGRA08_SH","05","CS2","cool","short","chill2"
"POPGRA08_SH_06","POPGRA","08","SH","POPGRA08_SH","06","CL0","cool","long","chill0"
"POPGRA08_SH_07","POPGRA","08","SH","POPGRA08_SH","07","WL2","warm","long","chill2"
"POPGRA08_SH_08","POPGRA","08","SH","POPGRA08_SH","08","WL1","warm","long","chill1"
"POPGRA08_SH_09","POPGRA","08","SH","POPGRA08_SH","09","WL0","warm","long","chill0"
"POPGRA08_SH_10","POPGRA","08","SH","POPGRA08_SH","10","CS0","cool","short","chill0"
"POPGRA08_SH_11","POPGRA","08","SH","POPGRA08_SH","11","CL2","cool","long","chill2"
"POPGRA08_SH_12","POPGRA","08","SH","POPGRA08_SH","12","WS0","warm","short","chill0"
"PRUPEN02_SH_01","PRUPEN","02","SH","PRUPEN02_SH","01","CS0","cool","short","chill0"
"PRUPEN02_SH_02","PRUPEN","02","SH","PRUPEN02_SH","02","WS0","warm","short","chill0"
"PRUPEN02_SH_03","PRUPEN","02","SH","PRUPEN02_SH","03","WL0","warm","long","chill0"
"PRUPEN02_SH_04","PRUPEN","02","SH","PRUPEN02_SH","04","CL0","cool","long","chill0"
"PRUPEN03_SH_01","PRUPEN","03","SH","PRUPEN03_SH","01","WS0","warm","short","chill0"
"PRUPEN03_SH_02","PRUPEN","03","SH","PRUPEN03_SH","02","CS0","cool","short","chill0"
"PRUPEN03_SH_03","PRUPEN","03","SH","PRUPEN03_SH","03","WL0","warm","long","chill0"
"PRUPEN03_SH_04","PRUPEN","03","SH","PRUPEN03_SH","04","CL0","cool","long","chill0"
"PRUPEN04_HF_01","PRUPEN","04","HF","PRUPEN04_HF","01","CL0","cool","long","chill0"
"PRUPEN04_HF_02","PRUPEN","04","HF","PRUPEN04_HF","02","WL0","warm","long","chill0"
"PRUPEN04_HF_03","PRUPEN","04","HF","PRUPEN04_HF","03","CS0","cool","short","chill0"
"PRUPEN04_HF_04","PRUPEN","04","HF","PRUPEN04_HF","04","WS0","warm","short","chill0"
"PRUPEN04_SH_01","PRUPEN","04","SH","PRUPEN04_SH","01","WS0","warm","short","chill0"
"PRUPEN04_SH_02","PRUPEN","04","SH","PRUPEN04_SH","02","WL0","warm","long","chill0"
"PRUPEN04_SH_03","PRUPEN","04","SH","PRUPEN04_SH","03","CS0","cool","short","chill0"
"PRUPEN04_SH_04","PRUPEN","04","SH","PRUPEN04_SH","04","CL0","cool","long","chill0"
"PRUPEN05_HF_01","PRUPEN","05","HF","PRUPEN05_HF","01","WL0","warm","long","chill0"
"PRUPEN05_HF_02","PRUPEN","05","HF","PRUPEN05_HF","02","WS0","warm","short","chill0"
"PRUPEN05_HF_03","PRUPEN","05","HF","PRUPEN05_HF","03","CS0","cool","short","chill0"
"PRUPEN05_HF_04","PRUPEN","05","HF","PRUPEN05_HF","04","CL0","cool","long","chill0"
"PRUPEN06_HF_01","PRUPEN","06","HF","PRUPEN06_HF","01","CL0","cool","long","chill0"
"PRUPEN06_HF_02","PRUPEN","06","HF","PRUPEN06_HF","02","CS0","cool","short","chill0"
"PRUPEN06_HF_03","PRUPEN","06","HF","PRUPEN06_HF","03","WS0","warm","short","chill0"
"PRUPEN06_HF_04","PRUPEN","06","HF","PRUPEN06_HF","04","WL0","warm","long","chill0"
"PRUPEN06_SH_01","PRUPEN","06","SH","PRUPEN06_SH","01","WS0","warm","short","chill0"
"PRUPEN06_SH_02","PRUPEN","06","SH","PRUPEN06_SH","02","CL0","cool","long","chill0"
"PRUPEN06_SH_03","PRUPEN","06","SH","PRUPEN06_SH","03","CS0","cool","short","chill0"
"PRUPEN06_SH_04","PRUPEN","06","SH","PRUPEN06_SH","04","WL0","warm","long","chill0"
"PRUPEN07_HF_01","PRUPEN","07","HF","PRUPEN07_HF","01","WL0","warm","long","chill0"
"PRUPEN07_HF_02","PRUPEN","07","HF","PRUPEN07_HF","02","CS0","cool","short","chill0"
"PRUPEN07_HF_03","PRUPEN","07","HF","PRUPEN07_HF","03","CL0","cool","long","chill0"
"PRUPEN07_HF_04","PRUPEN","07","HF","PRUPEN07_HF","04","WS0","warm","short","chill0"
"PRUPEN08_HF_01","PRUPEN","08","HF","PRUPEN08_HF","01","CL0","cool","long","chill0"
"PRUPEN08_HF_02","PRUPEN","08","HF","PRUPEN08_HF","02","CS0","cool","short","chill0"
"PRUPEN08_HF_03","PRUPEN","08","HF","PRUPEN08_HF","03","WL0","warm","long","chill0"
"PRUPEN08_HF_04","PRUPEN","08","HF","PRUPEN08_HF","04","WS0","warm","short","chill0"
"PRUPEN08_SH_01","PRUPEN","08","SH","PRUPEN08_SH","01","CL0","cool","long","chill0"
"PRUPEN08_SH_02","PRUPEN","08","SH","PRUPEN08_SH","02","WS0","warm","short","chill0"
"PRUPEN08_SH_03","PRUPEN","08","SH","PRUPEN08_SH","03","CS0","cool","short","chill0"
"PRUPEN08_SH_04","PRUPEN","08","SH","PRUPEN08_SH","04","WL0","warm","long","chill0"
"PRUPEN09_HF_01","PRUPEN","09","HF","PRUPEN09_HF","01","CL0","cool","long","chill0"
"PRUPEN09_HF_02","PRUPEN","09","HF","PRUPEN09_HF","02","WL0","warm","long","chill0"
"PRUPEN09_HF_03","PRUPEN","09","HF","PRUPEN09_HF","03","WS0","warm","short","chill0"
"PRUPEN09_HF_04","PRUPEN","09","HF","PRUPEN09_HF","04","CS0","cool","short","chill0"
"PRUPEN09_SH_01","PRUPEN","09","SH","PRUPEN09_SH","01","WL0","warm","long","chill0"
"PRUPEN09_SH_02","PRUPEN","09","SH","PRUPEN09_SH","02","CL0","cool","long","chill0"
"PRUPEN09_SH_03","PRUPEN","09","SH","PRUPEN09_SH","03","CS0","cool","short","chill0"
"PRUPEN09_SH_04","PRUPEN","09","SH","PRUPEN09_SH","04","WS0","warm","short","chill0"
"PRUPEN12_HF_01","PRUPEN","12","HF","PRUPEN12_HF","01","WL0","warm","long","chill0"
"PRUPEN12_HF_02","PRUPEN","12","HF","PRUPEN12_HF","02","CS0","cool","short","chill0"
"PRUPEN12_HF_03","PRUPEN","12","HF","PRUPEN12_HF","03","CL0","cool","long","chill0"
"PRUPEN12_HF_04","PRUPEN","12","HF","PRUPEN12_HF","04","WS0","warm","short","chill0"
"PRUPEN13_HF_01","PRUPEN","13","HF","PRUPEN13_HF","01","CS0","cool","short","chill0"
"PRUPEN13_HF_02","PRUPEN","13","HF","PRUPEN13_HF","02","WS0","warm","short","chill0"
"PRUPEN13_HF_03","PRUPEN","13","HF","PRUPEN13_HF","03","CL0","cool","long","chill0"
"PRUPEN13_HF_04","PRUPEN","13","HF","PRUPEN13_HF","04","WL0","warm","long","chill0"
"QUEALB08_HF_01","QUEALB","08","HF","QUEALB08_HF","01","WL0","warm","long","chill0"
"QUEALB08_HF_02","QUEALB","08","HF","QUEALB08_HF","02","WS0","warm","short","chill0"
"QUEALB08_HF_03","QUEALB","08","HF","QUEALB08_HF","03","CS0","cool","short","chill0"
"QUEALB08_HF_04","QUEALB","08","HF","QUEALB08_HF","04","CL0","cool","long","chill0"
"QUEALB09_HF_01","QUEALB","09","HF","QUEALB09_HF","01","CS0","cool","short","chill0"
"QUEALB09_HF_02","QUEALB","09","HF","QUEALB09_HF","02","WS0","warm","short","chill0"
"QUEALB09_HF_03","QUEALB","09","HF","QUEALB09_HF","03","CL0","cool","long","chill0"
"QUEALB09_HF_04","QUEALB","09","HF","QUEALB09_HF","04","WL0","warm","long","chill0"
"QUEALB11_HF_01","QUEALB","11","HF","QUEALB11_HF","01","CS0","cool","short","chill0"
"QUEALB11_HF_02","QUEALB","11","HF","QUEALB11_HF","02","WL0","warm","long","chill0"
"QUEALB11_HF_03","QUEALB","11","HF","QUEALB11_HF","03","WS0","warm","short","chill0"
"QUEALB11_HF_04","QUEALB","11","HF","QUEALB11_HF","04","CL0","cool","long","chill0"
"QUEALB12_HF_01","QUEALB","12","HF","QUEALB12_HF","01","WL0","warm","long","chill0"
"QUEALB12_HF_02","QUEALB","12","HF","QUEALB12_HF","02","CS0","cool","short","chill0"
"QUEALB12_HF_03","QUEALB","12","HF","QUEALB12_HF","03","WS0","warm","short","chill0"
"QUEALB12_HF_04","QUEALB","12","HF","QUEALB12_HF","04","CL0","cool","long","chill0"
"QUEALB16_HF_01","QUEALB","16","HF","QUEALB16_HF","01","WL0","warm","long","chill0"
"QUEALB16_HF_02","QUEALB","16","HF","QUEALB16_HF","02","CS0","cool","short","chill0"
"QUEALB16_HF_03","QUEALB","16","HF","QUEALB16_HF","03","WS0","warm","short","chill0"
"QUEALB16_HF_04","QUEALB","16","HF","QUEALB16_HF","04","CL0","cool","long","chill0"
"QUERUB04_SH_01","QUERUB","04","SH","QUERUB04_SH","01","WS1","warm","short","chill1"
"QUERUB04_SH_02","QUERUB","04","SH","QUERUB04_SH","02","CS2","cool","short","chill2"
"QUERUB04_SH_03","QUERUB","04","SH","QUERUB04_SH","03","WL0","warm","long","chill0"
"QUERUB04_SH_04","QUERUB","04","SH","QUERUB04_SH","04","WS2","warm","short","chill2"
"QUERUB04_SH_05","QUERUB","04","SH","QUERUB04_SH","05","WL2","warm","long","chill2"
"QUERUB04_SH_06","QUERUB","04","SH","QUERUB04_SH","06","CL1","cool","long","chill1"
"QUERUB04_SH_07","QUERUB","04","SH","QUERUB04_SH","07","WL1","warm","long","chill1"
"QUERUB04_SH_08","QUERUB","04","SH","QUERUB04_SH","08","CL2","cool","long","chill2"
"QUERUB04_SH_09","QUERUB","04","SH","QUERUB04_SH","09","CL0","cool","long","chill0"
"QUERUB04_SH_10","QUERUB","04","SH","QUERUB04_SH","10","CS1","cool","short","chill1"
"QUERUB04_SH_11","QUERUB","04","SH","QUERUB04_SH","11","WS0","warm","short","chill0"
"QUERUB04_SH_12","QUERUB","04","SH","QUERUB04_SH","12","CS0","cool","short","chill0"
"QUERUB05_SH_01","QUERUB","05","SH","QUERUB05_SH","01","CL1","cool","long","chill1"
"QUERUB05_SH_02","QUERUB","05","SH","QUERUB05_SH","02","WS2","warm","short","chill2"
"QUERUB05_SH_03","QUERUB","05","SH","QUERUB05_SH","03","CL0","cool","long","chill0"
"QUERUB05_SH_04","QUERUB","05","SH","QUERUB05_SH","04","WS1","warm","short","chill1"
"QUERUB05_SH_05","QUERUB","05","SH","QUERUB05_SH","05","CL2","cool","long","chill2"
"QUERUB05_SH_06","QUERUB","05","SH","QUERUB05_SH","06","WL0","warm","long","chill0"
"QUERUB05_SH_07","QUERUB","05","SH","QUERUB05_SH","07","WL1","warm","long","chill1"
"QUERUB05_SH_08","QUERUB","05","SH","QUERUB05_SH","08","CS0","cool","short","chill0"
"QUERUB05_SH_09","QUERUB","05","SH","QUERUB05_SH","09","WL2","warm","long","chill2"
"QUERUB05_SH_10","QUERUB","05","SH","QUERUB05_SH","10","CS2","cool","short","chill2"
"QUERUB05_SH_11","QUERUB","05","SH","QUERUB05_SH","11","WS0","warm","short","chill0"
"QUERUB05_SH_12","QUERUB","05","SH","QUERUB05_SH","12","CS1","cool","short","chill1"
"QUERUB06_SH_01","QUERUB","06","SH","QUERUB06_SH","01","CS1","cool","short","chill1"
"QUERUB06_SH_02","QUERUB","06","SH","QUERUB06_SH","02","CL2","cool","long","chill2"
"QUERUB06_SH_03","QUERUB","06","SH","QUERUB06_SH","03","WS1","warm","short","chill1"
"QUERUB06_SH_04","QUERUB","06","SH","QUERUB06_SH","04","WL2","warm","long","chill2"
"QUERUB06_SH_05","QUERUB","06","SH","QUERUB06_SH","05","WS0","warm","short","chill0"
"QUERUB06_SH_06","QUERUB","06","SH","QUERUB06_SH","06","WS2","warm","short","chill2"
"QUERUB06_SH_07","QUERUB","06","SH","QUERUB06_SH","07","CS2","cool","short","chill2"
"QUERUB06_SH_08","QUERUB","06","SH","QUERUB06_SH","08","CL1","cool","long","chill1"
"QUERUB06_SH_09","QUERUB","06","SH","QUERUB06_SH","09","WL1","warm","long","chill1"
"QUERUB06_SH_10","QUERUB","06","SH","QUERUB06_SH","10","CS0","cool","short","chill0"
"QUERUB06_SH_11","QUERUB","06","SH","QUERUB06_SH","11","CL0","cool","long","chill0"
"QUERUB06_SH_12","QUERUB","06","SH","QUERUB06_SH","12","WL0","warm","long","chill0"
"QUERUB07_SH_01","QUERUB","07","SH","QUERUB07_SH","01","WS2","warm","short","chill2"
"QUERUB07_SH_02","QUERUB","07","SH","QUERUB07_SH","02","CS1","cool","short","chill1"
"QUERUB07_SH_03","QUERUB","07","SH","QUERUB07_SH","03","WL1","warm","long","chill1"
"QUERUB07_SH_04","QUERUB","07","SH","QUERUB07_SH","04","CL2","cool","long","chill2"
"QUERUB07_SH_05","QUERUB","07","SH","QUERUB07_SH","05","CS0","cool","short","chill0"
"QUERUB07_SH_06","QUERUB","07","SH","QUERUB07_SH","06","WS0","warm","short","chill0"
"QUERUB07_SH_07","QUERUB","07","SH","QUERUB07_SH","07","WL0","warm","long","chill0"
"QUERUB07_SH_08","QUERUB","07","SH","QUERUB07_SH","08","WL2","warm","long","chill2"
"QUERUB07_SH_09","QUERUB","07","SH","QUERUB07_SH","09","WS1","warm","short","chill1"
"QUERUB07_SH_10","QUERUB","07","SH","QUERUB07_SH","10","CL1","cool","long","chill1"
"QUERUB07_SH_11","QUERUB","07","SH","QUERUB07_SH","11","CL0","cool","long","chill0"
"QUERUB07_SH_12","QUERUB","07","SH","QUERUB07_SH","12","CS2","cool","short","chill2"
"QUERUB08_SH_01","QUERUB","08","SH","QUERUB08_SH","01","CS1","cool","short","chill1"
"QUERUB08_SH_02","QUERUB","08","SH","QUERUB08_SH","02","WS1","warm","short","chill1"
"QUERUB08_SH_03","QUERUB","08","SH","QUERUB08_SH","03","WL0","warm","long","chill0"
"QUERUB08_SH_04","QUERUB","08","SH","QUERUB08_SH","04","WS2","warm","short","chill2"
"QUERUB08_SH_05","QUERUB","08","SH","QUERUB08_SH","05","CL0","cool","long","chill0"
"QUERUB08_SH_06","QUERUB","08","SH","QUERUB08_SH","06","CL1","cool","long","chill1"
"QUERUB08_SH_07","QUERUB","08","SH","QUERUB08_SH","07","WL1","warm","long","chill1"
"QUERUB08_SH_08","QUERUB","08","SH","QUERUB08_SH","08","CL2","cool","long","chill2"
"QUERUB08_SH_09","QUERUB","08","SH","QUERUB08_SH","09","WS0","warm","short","chill0"
"QUERUB08_SH_10","QUERUB","08","SH","QUERUB08_SH","10","WL2","warm","long","chill2"
