"id","sp","rep","site","ind","twig","treatcode","warm","photo","chill","position","gen","row","col"
"QUERUB15_HF_05","QUERUB","15","HF","QUERUB15_HF","05","CL0","cool","long","chill0",93,"QUE",5,12
"VIBCAS07_SH_07","VIBCAS","07","SH","VIBCAS07_SH","07","CL0","cool","long","chill0",93,"VIB",5,12
"QUEALB09_HF_03","QUEALB","09","HF","QUEALB09_HF","03","CL0","cool","long","chill0",94,"QUE",6,12
"ALNINC01_HF_02","ALNINC","01","HF","ALNINC01_HF","02","CL0","cool","long","chill0",94,"ALN",6,12
"VIBLAN11_HF_12","VIBLAN","11","HF","VIBLAN11_HF","12","CL0","cool","long","chill0",95,"VIB",7,12
"ACEPEN04_HF_04","ACEPEN","04","HF","ACEPEN04_HF","04","CL0","cool","long","chill0",95,"ACE",7,12
"RHAFRA02_HF_02","RHAFRA","02","HF","RHAFRA02_HF","02","CL0","cool","long","chill0",96,"RHA",8,12
"NYSSYL13_HF_04","NYSSYL","13","HF","NYSSYL13_HF","04","CL0","cool","long","chill0",96,"NYS",8,12
"KALANG07_HF_01","KALANG","07","HF","KALANG07_HF","01","CL0","cool","long","chill0",97,"KAL",1,13
"CORCOR01_HF_03","CORCOR","01","HF","CORCOR01_HF","03","CL0","cool","long","chill0",97,"COR",1,13
"VIBCAS08_HF_09","VIBCAS","08","HF","VIBCAS08_HF","09","CL0","cool","long","chill0",98,"VIB",2,13
"KALANG14_HF_02","KALANG","14","HF","KALANG14_HF","02","CL0","cool","long","chill0",98,"KAL",2,13
"FRANIG05_HF_03","FRANIG","05","HF","FRANIG05_HF","03","CL0","cool","long","chill0",99,"FRA",3,13
"QUEVEL09_HF_04","QUEVEL","09","HF","QUEVEL09_HF","04","CL0","cool","long","chill0",99,"QUE",3,13
"CORCOR10_HF_04","CORCOR","10","HF","CORCOR10_HF","04","CL0","cool","long","chill0",100,"COR",4,13
"ILEMUC03_HF_09","ILEMUC","03","HF","ILEMUC03_HF","09","CL0","cool","long","chill0",100,"ILE",4,13
"NYSSYL03_HF_02","NYSSYL","03","HF","NYSSYL03_HF","02","CL0","cool","long","chill0",101,"NYS",5,13
"ILEMUC05_SH_06","ILEMUC","05","SH","ILEMUC05_SH","06","CL0","cool","long","chill0",101,"ILE",5,13
"VIBLAN06_SH_04","VIBLAN","06","SH","VIBLAN06_SH","04","CL0","cool","long","chill0",102,"VIB",6,13
"FRANIG06_HF_02","FRANIG","06","HF","FRANIG06_HF","02","CL0","cool","long","chill0",102,"FRA",6,13
"KALANG99_SH_02","KALANG","99","SH","KALANG99_SH","02","CL0","cool","long","chill0",103,"KAL",7,13
"RHOPRI07_HF_02","RHOPRI","07","HF","RHOPRI07_HF","02","CL0","cool","long","chill0",103,"RHO",7,13
"AROMEL08_HF_03","AROMEL","08","HF","AROMEL08_HF","03","CL0","cool","long","chill0",104,"ARO",8,13
"VACMYR04_HF_04","VACMYR","04","HF","VACMYR04_HF","04","CL0","cool","long","chill0",104,"VAC",8,13
"ACESAC99_HF_11","ACESAC","99","HF","ACESAC99_HF","11","CL0","cool","long","chill0",105,"ACE",1,14
"LONCAN01_HF_01","LONCAN","01","HF","LONCAN01_HF","01","CL0","cool","long","chill0",105,"LON",1,14
"VIBCAS04_HF_03","VIBCAS","04","HF","VIBCAS04_HF","03","CL0","cool","long","chill0",106,"VIB",2,14
"LONCAN06_HF_01","LONCAN","06","HF","LONCAN06_HF","01","CL0","cool","long","chill0",106,"LON",2,14
"FRANIG01_SH_01","FRANIG","01","SH","FRANIG01_SH","01","CL0","cool","long","chill0",107,"FRA",3,14
"FAGGRA10_HF_11","FAGGRA","10","HF","FAGGRA10_HF","11","CL0","cool","long","chill0",107,"FAG",3,14
"ALNINC04_SH_03","ALNINC","04","SH","ALNINC04_SH","03","CL0","cool","long","chill0",108,"ALN",4,14
"VIBLAN03_HF_12","VIBLAN","03","HF","VIBLAN03_HF","12","CL0","cool","long","chill0",108,"VIB",4,14
"ALNINC02_SH_02","ALNINC","02","SH","ALNINC02_SH","02","CL0","cool","long","chill0",109,"ALN",5,14
"ACERUB06_SH_10","ACERUB","06","SH","ACERUB06_SH","10","CL0","cool","long","chill0",109,"ACE",5,14
"QUERUB20_HF_07","QUERUB","20","HF","QUERUB20_HF","07","CL0","cool","long","chill0",110,"QUE",6,14
"ALNINC02_HF_04","ALNINC","02","HF","ALNINC02_HF","04","CL0","cool","long","chill0",110,"ALN",6,14
"QUEVEL03_HF_03","QUEVEL","03","HF","QUEVEL03_HF","03","CL0","cool","long","chill0",111,"QUE",7,14
"POPGRA06_HF_12","POPGRA","06","HF","POPGRA06_HF","12","CL0","cool","long","chill0",111,"POP",7,14
"CORCOR09_HF_04","CORCOR","09","HF","CORCOR09_HF","04","CL0","cool","long","chill0",112,"COR",8,14
"LONCAN07_HF_04","LONCAN","07","HF","LONCAN07_HF","04","CL0","cool","long","chill0",112,"LON",8,14
"ACERUB09_SH_11","ACERUB","09","SH","ACERUB09_SH","11","CL0","cool","long","chill0",113,"ACE",1,15
"BETLEN06_HF_04","BETLEN","06","HF","BETLEN06_HF","04","CL0","cool","long","chill0",113,"BET",1,15
"VIBLAN12_HF_12","VIBLAN","12","HF","VIBLAN12_HF","12","CL0","cool","long","chill0",114,"VIB",2,15
"ALNINC01_SH_04","ALNINC","01","SH","ALNINC01_SH","04","CL0","cool","long","chill0",114,"ALN",2,15
"BETALL18_HF_07","BETALL","18","HF","BETALL18_HF","07","CL0","cool","long","chill0",115,"BET",3,15
"VACMYR03_SH_04","VACMYR","03","SH","VACMYR03_SH","04","CL0","cool","long","chill0",115,"VAC",3,15
"SPIALB01_HF_02","SPIALB","01","HF","SPIALB01_HF","02","CL0","cool","long","chill0",116,"SPI",4,15
"PRUPEN06_HF_01","PRUPEN","06","HF","PRUPEN06_HF","01","CL0","cool","long","chill0",116,"PRU",4,15
"ACESAC07_HF_01","ACESAC","07","HF","ACESAC07_HF","01","CL0","cool","long","chill0",117,"ACE",5,15
"QUERUB08_SH_05","QUERUB","08","SH","QUERUB08_SH","05","CL0","cool","long","chill0",117,"QUE",5,15
"QUEVEL01_HF_04","QUEVEL","01","HF","QUEVEL01_HF","04","CL0","cool","long","chill0",118,"QUE",6,15
"KALANG08_SH_03","KALANG","08","SH","KALANG08_SH","03","CL0","cool","long","chill0",118,"KAL",6,15
"ILEMUC06_HF_01","ILEMUC","06","HF","ILEMUC06_HF","01","CL0","cool","long","chill0",119,"ILE",7,15
"HAMVIR12_HF_01","HAMVIR","12","HF","HAMVIR12_HF","01","CL0","cool","long","chill0",119,"HAM",7,15
"HAMVIR09_HF_01","HAMVIR","09","HF","HAMVIR09_HF","01","CL0","cool","long","chill0",120,"HAM",8,15
"VACMYR01_HF_02","VACMYR","01","HF","VACMYR01_HF","02","CL0","cool","long","chill0",120,"VAC",8,15
"BETLEN11_HF_02","BETLEN","11","HF","BETLEN11_HF","02","CL0","cool","long","chill0",121,"BET",1,16
"CORCOR06_HF_02","CORCOR","06","HF","CORCOR06_HF","02","CL0","cool","long","chill0",121,"COR",1,16
"PRUPEN13_HF_03","PRUPEN","13","HF","PRUPEN13_HF","03","CL0","cool","long","chill0",122,"PRU",2,16
"VIBCAS08_SH_11","VIBCAS","08","SH","VIBCAS08_SH","11","CL0","cool","long","chill0",122,"VIB",2,16
"ILEMUC07_HF_03","ILEMUC","07","HF","ILEMUC07_HF","03","CL0","cool","long","chill0",123,"ILE",3,16
"ACESAC09_SH_10","ACESAC","09","SH","ACESAC09_SH","10","CL0","cool","long","chill0",123,"ACE",3,16
"CORCOR08_SH_02","CORCOR","08","SH","CORCOR08_SH","02","CL0","cool","long","chill0",124,"COR",4,16
"BETPAP07_SH_02","BETPAP","07","SH","BETPAP07_SH","02","CL0","cool","long","chill0",124,"BET",4,16
"QUERUB17_HF_03","QUERUB","17","HF","QUERUB17_HF","03","CL0","cool","long","chill0",125,"QUE",5,16
"FRANIG08_HF_01","FRANIG","08","HF","FRANIG08_HF","01","CL0","cool","long","chill0",125,"FRA",5,16
"AROMEL06_HF_02","AROMEL","06","HF","AROMEL06_HF","02","CL0","cool","long","chill0",126,"ARO",6,16
"ALNINC07_SH_02","ALNINC","07","SH","ALNINC07_SH","02","CL0","cool","long","chill0",126,"ALN",6,16
"KALANG05_SH_02","KALANG","05","SH","KALANG05_SH","02","CL0","cool","long","chill0",127,"KAL",7,16
"LONCAN05_SH_02","LONCAN","05","SH","LONCAN05_SH","02","CL0","cool","long","chill0",127,"LON",7,16
"RHOPRI03_HF_03","RHOPRI","03","HF","RHOPRI03_HF","03","CL0","cool","long","chill0",128,"RHO",8,16
"FAGGRA11_HF_11","FAGGRA","11","HF","FAGGRA11_HF","11","CL0","cool","long","chill0",128,"FAG",8,16
"PRUPEN04_SH_04","PRUPEN","04","SH","PRUPEN04_SH","04","CL0","cool","long","chill0",129,"PRU",1,17
"VIBLAN05_SH_06","VIBLAN","05","SH","VIBLAN05_SH","06","CL0","cool","long","chill0",129,"VIB",1,17
"LONCAN01_SH_01","LONCAN","01","SH","LONCAN01_SH","01","CL0","cool","long","chill0",130,"LON",2,17
"ACEPEN08_SH_05","ACEPEN","08","SH","ACEPEN08_SH","05","CL0","cool","long","chill0",130,"ACE",2,17
"NYSSYL06_HF_02","NYSSYL","06","HF","NYSSYL06_HF","02","CL0","cool","long","chill0",131,"NYS",3,17
"ACEPEN12_HF_06","ACEPEN","12","HF","ACEPEN12_HF","06","CL0","cool","long","chill0",131,"ACE",3,17
"FRANIG05_SH_01","FRANIG","05","SH","FRANIG05_SH","01","CL0","cool","long","chill0",132,"FRA",4,17
"CORCOR10_SH_03","CORCOR","10","SH","CORCOR10_SH","03","CL0","cool","long","chill0",132,"COR",4,17
"ACESAC10_SH_12","ACESAC","10","SH","ACESAC10_SH","12","CL0","cool","long","chill0",133,"ACE",5,17
"BETPAP06_SH_10","BETPAP","06","SH","BETPAP06_SH","10","CL0","cool","long","chill0",133,"BET",5,17
"PRUPEN04_HF_01","PRUPEN","04","HF","PRUPEN04_HF","01","CL0","cool","long","chill0",134,"PRU",6,17
"VIBCAS06_SH_01","VIBCAS","06","SH","VIBCAS06_SH","01","CL0","cool","long","chill0",134,"VIB",6,17
"VIBLAN07_SH_01","VIBLAN","07","SH","VIBLAN07_SH","01","CL0","cool","long","chill0",135,"VIB",7,17
"ACESAC06_HF_06","ACESAC","06","HF","ACESAC06_HF","06","CL0","cool","long","chill0",135,"ACE",7,17
"PRUPEN03_SH_04","PRUPEN","03","SH","PRUPEN03_SH","04","CL0","cool","long","chill0",136,"PRU",8,17
"QUERUB21_HF_06","QUERUB","21","HF","QUERUB21_HF","06","CL0","cool","long","chill0",136,"QUE",8,17
"ACESAC05_HF_07","ACESAC","05","HF","ACESAC05_HF","07","CL0","cool","long","chill0",137,"ACE",1,18
"AROMEL04_HF_03","AROMEL","04","HF","AROMEL04_HF","03","CL0","cool","long","chill0",137,"ARO",1,18
"ACEPEN11_HF_06","ACEPEN","11","HF","ACEPEN11_HF","06","CL0","cool","long","chill0",138,"ACE",2,18
"ILEMUC07_SH_03","ILEMUC","07","SH","ILEMUC07_SH","03","WL0","warm","long","chill0",1,"ILE",1,1
"CORCOR07_HF_04","CORCOR","07","HF","CORCOR07_HF","04","WL0","warm","long","chill0",1,"COR",1,1
"FRANIG09_SH_03","FRANIG","09","SH","FRANIG09_SH","03","WL0","warm","long","chill0",2,"FRA",2,1
"RHAFRA17_HF_02","RHAFRA","17","HF","RHAFRA17_HF","02","WL0","warm","long","chill0",2,"RHA",2,1
"PRUPEN07_HF_01","PRUPEN","07","HF","PRUPEN07_HF","01","WL0","warm","long","chill0",3,"PRU",3,1
"KALANG04_SH_03","KALANG","04","SH","KALANG04_SH","03","WL0","warm","long","chill0",3,"KAL",3,1
"KALANG99_SH_04","KALANG","99","SH","KALANG99_SH","04","WL0","warm","long","chill0",4,"KAL",4,1
"VIBLAN03_HF_05","VIBLAN","03","HF","VIBLAN03_HF","05","WL0","warm","long","chill0",4,"VIB",4,1
"HAMVIR08_HF_01","HAMVIR","08","HF","HAMVIR08_HF","01","WL0","warm","long","chill0",5,"HAM",5,1
"RHOPRI08_HF_01","RHOPRI","08","HF","RHOPRI08_HF","01","WL0","warm","long","chill0",5,"RHO",5,1
"KALANG09_HF_04","KALANG","09","HF","KALANG09_HF","04","WL0","warm","long","chill0",6,"KAL",6,1
"ACERUB05_SH_09","ACERUB","05","SH","ACERUB05_SH","09","WL0","warm","long","chill0",6,"ACE",6,1
"VIBCAS03_HF_12","VIBCAS","03","HF","VIBCAS03_HF","12","WL0","warm","long","chill0",7,"VIB",7,1
"NYSSYL08_HF_03","NYSSYL","08","HF","NYSSYL08_HF","03","WL0","warm","long","chill0",7,"NYS",7,1
"QUERUB08_SH_03","QUERUB","08","SH","QUERUB08_SH","03","WL0","warm","long","chill0",8,"QUE",8,1
"BETLEN06_HF_03","BETLEN","06","HF","BETLEN06_HF","03","WL0","warm","long","chill0",8,"BET",8,1
"BETALL03_SH_06","BETALL","03","SH","BETALL03_SH","06","WL0","warm","long","chill0",9,"BET",1,2
"LONCAN02_HF_01","LONCAN","02","HF","LONCAN02_HF","01","WL0","warm","long","chill0",9,"LON",1,2
"VIBCAS04_SH_09","VIBCAS","04","SH","VIBCAS04_SH","09","WL0","warm","long","chill0",10,"VIB",2,2
"RHOPRI04_HF_01","RHOPRI","04","HF","RHOPRI04_HF","01","WL0","warm","long","chill0",10,"RHO",2,2
"VIBCAS10_HF_08","VIBCAS","10","HF","VIBCAS10_HF","08","WL0","warm","long","chill0",11,"VIB",3,2
"FAGGRA05_SH_06","FAGGRA","05","SH","FAGGRA05_SH","06","WL0","warm","long","chill0",11,"FAG",3,2
"VIBCAS04_HF_05","VIBCAS","04","HF","VIBCAS04_HF","05","WL0","warm","long","chill0",12,"VIB",4,2
"PRUPEN02_SH_03","PRUPEN","02","SH","PRUPEN02_SH","03","WL0","warm","long","chill0",12,"PRU",4,2
"PRUPEN03_SH_03","PRUPEN","03","SH","PRUPEN03_SH","03","WL0","warm","long","chill0",13,"PRU",5,2
"BETPAP09_SH_08","BETPAP","09","SH","BETPAP09_SH","08","WL0","warm","long","chill0",13,"BET",5,2
"LYOLIG05_HF_01","LYOLIG","05","HF","LYOLIG05_HF","01","WL0","warm","long","chill0",14,"LYO",6,2
"POPGRA02_SH_02","POPGRA","02","SH","POPGRA02_SH","02","WL0","warm","long","chill0",14,"POP",6,2
"BETPAP04_SH_04","BETPAP","04","SH","BETPAP04_SH","04","WL0","warm","long","chill0",15,"BET",7,2
"FAGGRA09_HF_06","FAGGRA","09","HF","FAGGRA09_HF","06","WL0","warm","long","chill0",15,"FAG",7,2
"BETALL17_HF_11","BETALL","17","HF","BETALL17_HF","11","WL0","warm","long","chill0",16,"BET",8,2
"ALNINC04_HF_03","ALNINC","04","HF","ALNINC04_HF","03","WL0","warm","long","chill0",16,"ALN",8,2
"ACEPEN04_HF_07","ACEPEN","04","HF","ACEPEN04_HF","07","WL0","warm","long","chill0",17,"ACE",1,3
"CORCOR08_SH_01","CORCOR","08","SH","CORCOR08_SH","01","WL0","warm","long","chill0",17,"COR",1,3
"BETPAP13_HF_05","BETPAP","13","HF","BETPAP13_HF","05","WL0","warm","long","chill0",18,"BET",2,3
"CORCOR09_SH_04","CORCOR","09","SH","CORCOR09_SH","04","WL0","warm","long","chill0",18,"COR",2,3
"VIBLAN04_SH_05","VIBLAN","04","SH","VIBLAN04_SH","05","WL0","warm","long","chill0",19,"VIB",3,3
"BETALL10_HF_04","BETALL","10","HF","BETALL10_HF","04","WL0","warm","long","chill0",19,"BET",3,3
"FAGGRA04_SH_02","FAGGRA","04","SH","FAGGRA04_SH","02","WL0","warm","long","chill0",20,"FAG",4,3
"VIBLAN09_HF_01","VIBLAN","09","HF","VIBLAN09_HF","01","WL0","warm","long","chill0",20,"VIB",4,3
"FAGGRA03_HF_01","FAGGRA","03","HF","FAGGRA03_HF","01","WL0","warm","long","chill0",21,"FAG",5,3
"CORCOR10_HF_03","CORCOR","10","HF","CORCOR10_HF","03","WL0","warm","long","chill0",21,"COR",5,3
"ACESAC99_HF_08","ACESAC","99","HF","ACESAC99_HF","08","WL0","warm","long","chill0",22,"ACE",6,3
"ALNINC02_HF_03","ALNINC","02","HF","ALNINC02_HF","03","WL0","warm","long","chill0",22,"ALN",6,3
"KALANG07_SH_04","KALANG","07","SH","KALANG07_SH","04","WL0","warm","long","chill0",23,"KAL",7,3
"BETALL19_HF_09","BETALL","19","HF","BETALL19_HF","09","WL0","warm","long","chill0",23,"BET",7,3
"ALNINC06_SH_03","ALNINC","06","SH","ALNINC06_SH","03","WL0","warm","long","chill0",24,"ALN",8,3
"PRUPEN12_HF_01","PRUPEN","12","HF","PRUPEN12_HF","01","WL0","warm","long","chill0",24,"PRU",8,3
"FAGGRA14_HF_04","FAGGRA","14","HF","FAGGRA14_HF","04","WL0","warm","long","chill0",25,"FAG",1,4
"POPGRA08_SH_09","POPGRA","08","SH","POPGRA08_SH","09","WL0","warm","long","chill0",25,"POP",1,4
"QUERUB15_HF_10","QUERUB","15","HF","QUERUB15_HF","10","WL0","warm","long","chill0",26,"QUE",2,4
"VIBLAN05_SH_01","VIBLAN","05","SH","VIBLAN05_SH","01","WL0","warm","long","chill0",26,"VIB",2,4
"ALNINC07_HF_03","ALNINC","07","HF","ALNINC07_HF","03","WL0","warm","long","chill0",27,"ALN",3,4
"FRANIG08_HF_04","FRANIG","08","HF","FRANIG08_HF","04","WL0","warm","long","chill0",27,"FRA",3,4
"VIBCAS07_HF_08","VIBCAS","07","HF","VIBCAS07_HF","08","WL0","warm","long","chill0",28,"VIB",4,4
"LONCAN99_SH_04","LONCAN","99","SH","LONCAN99_SH","04","WL0","warm","long","chill0",28,"LON",4,4
"NYSSYL10_HF_02","NYSSYL","10","HF","NYSSYL10_HF","02","WL0","warm","long","chill0",29,"NYS",5,4
"ACEPEN06_SH_09","ACEPEN","06","SH","ACEPEN06_SH","09","WL0","warm","long","chill0",29,"ACE",5,4
"PRUPEN09_SH_01","PRUPEN","09","SH","PRUPEN09_SH","01","WL0","warm","long","chill0",30,"PRU",6,4
"SPIALB06_SH_03","SPIALB","06","SH","SPIALB06_SH","03","WL0","warm","long","chill0",30,"SPI",6,4
"VIBLAN12_HF_06","VIBLAN","12","HF","VIBLAN12_HF","06","WL0","warm","long","chill0",31,"VIB",7,4
"FAGGRA11_HF_10","FAGGRA","11","HF","FAGGRA11_HF","10","WL0","warm","long","chill0",31,"FAG",7,4
"QUEALB12_HF_01","QUEALB","12","HF","QUEALB12_HF","01","WL0","warm","long","chill0",32,"QUE",8,4
"ALNINC05_SH_02","ALNINC","05","SH","ALNINC05_SH","02","WL0","warm","long","chill0",32,"ALN",8,4
"CORCOR06_HF_03","CORCOR","06","HF","CORCOR06_HF","03","WL0","warm","long","chill0",33,"COR",1,5
"FRANIG05_SH_04","FRANIG","05","SH","FRANIG05_SH","04","WL0","warm","long","chill0",33,"FRA",1,5
"PRUPEN04_SH_02","PRUPEN","04","SH","PRUPEN04_SH","02","WL0","warm","long","chill0",34,"PRU",2,5
"BETLEN04_HF_02","BETLEN","04","HF","BETLEN04_HF","02","WL0","warm","long","chill0",34,"BET",2,5
"VIBLAN10_HF_08","VIBLAN","10","HF","VIBLAN10_HF","08","WL0","warm","long","chill0",35,"VIB",3,5
"CORCOR01_HF_01","CORCOR","01","HF","CORCOR01_HF","01","WL0","warm","long","chill0",35,"COR",3,5
"POPGRA06_HF_04","POPGRA","06","HF","POPGRA06_HF","04","WL0","warm","long","chill0",36,"POP",4,5
"ACESAC07_HF_10","ACESAC","07","HF","ACESAC07_HF","10","WL0","warm","long","chill0",36,"ACE",4,5
"ACERUB13_HF_03","ACERUB","13","HF","ACERUB13_HF","03","WL0","warm","long","chill0",37,"ACE",5,5
"KALANG07_HF_02","KALANG","07","HF","KALANG07_HF","02","WL0","warm","long","chill0",37,"KAL",5,5
"BETPAP09_HF_11","BETPAP","09","HF","BETPAP09_HF","11","WL0","warm","long","chill0",38,"BET",6,5
"QUERUB05_SH_06","QUERUB","05","SH","QUERUB05_SH","06","WL0","warm","long","chill0",38,"QUE",6,5
"ACEPEN04_SH_03","ACEPEN","04","SH","ACEPEN04_SH","03","WL0","warm","long","chill0",39,"ACE",7,5
"ILEMUC07_HF_07","ILEMUC","07","HF","ILEMUC07_HF","07","WL0","warm","long","chill0",39,"ILE",7,5
"ILEMUC06_SH_05","ILEMUC","06","SH","ILEMUC06_SH","05","WL0","warm","long","chill0",40,"ILE",8,5
"PRUPEN13_HF_04","PRUPEN","13","HF","PRUPEN13_HF","04","WL0","warm","long","chill0",40,"PRU",8,5
"HAMVIR11_HF_01","HAMVIR","11","HF","HAMVIR11_HF","01","WL0","warm","long","chill0",41,"HAM",1,6
"ACEPEN03_HF_02","ACEPEN","03","HF","ACEPEN03_HF","02","WL0","warm","long","chill0",41,"ACE",1,6
"BETPAP08_SH_02","BETPAP","08","SH","BETPAP08_SH","02","WL0","warm","long","chill0",42,"BET",2,6
"ALNINC01_SH_03","ALNINC","01","SH","ALNINC01_SH","03","WL0","warm","long","chill0",42,"ALN",2,6
"ALNINC04_SH_01","ALNINC","04","SH","ALNINC04_SH","01","WL0","warm","long","chill0",43,"ALN",3,6
"BETALL10_SH_10","BETALL","10","SH","BETALL10_SH","10","WL0","warm","long","chill0",43,"BET",3,6
"QUERUB17_HF_04","QUERUB","17","HF","QUERUB17_HF","04","WL0","warm","long","chill0",44,"QUE",4,6
"PRUPEN06_SH_04","PRUPEN","06","SH","PRUPEN06_SH","04","WL0","warm","long","chill0",44,"PRU",4,6
"ACEPEN12_HF_10","ACEPEN","12","HF","ACEPEN12_HF","10","WL0","warm","long","chill0",45,"ACE",5,6
"QUEALB16_HF_01","QUEALB","16","HF","QUEALB16_HF","01","WL0","warm","long","chill0",45,"QUE",5,6
"BETLEN08_HF_04","BETLEN","08","HF","BETLEN08_HF","04","WL0","warm","long","chill0",46,"BET",6,6
"ACEPEN01_HF_06","ACEPEN","01","HF","ACEPEN01_HF","06","WL0","warm","long","chill0",46,"ACE",6,6
"LONCAN04_HF_03","LONCAN","04","HF","LONCAN04_HF","03","WL0","warm","long","chill0",47,"LON",7,6
"ACEPEN08_SH_12","ACEPEN","08","SH","ACEPEN08_SH","12","WL0","warm","long","chill0",47,"ACE",7,6
"VACMYR01_HF_03","VACMYR","01","HF","VACMYR01_HF","03","WL0","warm","long","chill0",48,"VAC",8,6
"QUERUB04_SH_03","QUERUB","04","SH","QUERUB04_SH","03","WL0","warm","long","chill0",48,"QUE",8,6
"CORCOR09_HF_03","CORCOR","09","HF","CORCOR09_HF","03","WL0","warm","long","chill0",49,"COR",1,7
"RHOPRI06_HF_02","RHOPRI","06","HF","RHOPRI06_HF","02","WL0","warm","long","chill0",49,"RHO",1,7
"CORCOR07_SH_02","CORCOR","07","SH","CORCOR07_SH","02","WL0","warm","long","chill0",50,"COR",2,7
"QUERUB21_HF_07","QUERUB","21","HF","QUERUB21_HF","07","WL0","warm","long","chill0",50,"QUE",2,7
"NYSSYL13_HF_02","NYSSYL","13","HF","NYSSYL13_HF","02","WL0","warm","long","chill0",51,"NYS",3,7
"ACERUB14_HF_02","ACERUB","14","HF","ACERUB14_HF","02","WL0","warm","long","chill0",51,"ACE",3,7
"VIBCAS06_SH_05","VIBCAS","06","SH","VIBCAS06_SH","05","WL0","warm","long","chill0",52,"VIB",4,7
"VACMYR07_SH_03","VACMYR","07","SH","VACMYR07_SH","03","WL0","warm","long","chill0",52,"VAC",4,7
"BETLEN05_HF_04","BETLEN","05","HF","BETLEN05_HF","04","WL0","warm","long","chill0",53,"BET",5,7
"VACMYR05_SH_02","VACMYR","05","SH","VACMYR05_SH","02","WL0","warm","long","chill0",53,"VAC",5,7
"SPIALB04_HF_01","SPIALB","04","HF","SPIALB04_HF","01","WL0","warm","long","chill0",54,"SPI",6,7
"QUEVEL09_HF_03","QUEVEL","09","HF","QUEVEL09_HF","03","WL0","warm","long","chill0",54,"QUE",6,7
"QUERUB07_SH_07","QUERUB","07","SH","QUERUB07_SH","07","WL0","warm","long","chill0",55,"QUE",7,7
"RHAFRA12_HF_01","RHAFRA","12","HF","RHAFRA12_HF","01","WL0","warm","long","chill0",55,"RHA",7,7
"ACEPEN09_SH_11","ACEPEN","09","SH","ACEPEN09_SH","11","WL0","warm","long","chill0",56,"ACE",8,7
"PRUPEN04_HF_02","PRUPEN","04","HF","PRUPEN04_HF","02","WL0","warm","long","chill0",56,"PRU",8,7
"QUEALB09_HF_04","QUEALB","09","HF","QUEALB09_HF","04","WL0","warm","long","chill0",57,"QUE",1,8
"SPIALB99_SH_02","SPIALB","99","SH","SPIALB99_SH","02","WL0","warm","long","chill0",57,"SPI",1,8
"VACMYR04_SH_01","VACMYR","04","SH","VACMYR04_SH","01","WL0","warm","long","chill0",58,"VAC",2,8
"ACESAC03_SH_05","ACESAC","03","SH","ACESAC03_SH","05","WL0","warm","long","chill0",58,"ACE",2,8
"ACESAC02_HF_02","ACESAC","02","HF","ACESAC02_HF","02","WL0","warm","long","chill0",59,"ACE",3,8
"HAMVIR12_HF_04","HAMVIR","12","HF","HAMVIR12_HF","04","WL0","warm","long","chill0",59,"HAM",3,8
"PRUPEN08_HF_03","PRUPEN","08","HF","PRUPEN08_HF","03","WL0","warm","long","chill0",60,"PRU",4,8
"ACERUB10_SH_04","ACERUB","10","SH","ACERUB10_SH","04","WL0","warm","long","chill0",60,"ACE",4,8
"VIBCAS01_SH_11","VIBCAS","01","SH","VIBCAS01_SH","11","WL0","warm","long","chill0",61,"VIB",5,8
"LYOLIG06_HF_02","LYOLIG","06","HF","LYOLIG06_HF","02","WL0","warm","long","chill0",61,"LYO",5,8
"VIBCAS07_SH_11","VIBCAS","07","SH","VIBCAS07_SH","11","WL0","warm","long","chill0",62,"VIB",6,8
"BETLEN11_HF_04","BETLEN","11","HF","BETLEN11_HF","04","WL0","warm","long","chill0",62,"BET",6,8
"LONCAN01_HF_03","LONCAN","01","HF","LONCAN01_HF","03","WL0","warm","long","chill0",63,"LON",7,8
"SPIALB05_HF_02","SPIALB","05","HF","SPIALB05_HF","02","WL0","warm","long","chill0",63,"SPI",7,8
"RHOPRI05_HF_04","RHOPRI","05","HF","RHOPRI05_HF","04","WL0","warm","long","chill0",64,"RHO",8,8
"QUERUB06_SH_12","QUERUB","06","SH","QUERUB06_SH","12","WL0","warm","long","chill0",64,"QUE",8,8
"RHAFRA18_HF_02","RHAFRA","18","HF","RHAFRA18_HF","02","WL0","warm","long","chill0",65,"RHA",1,9
"BETPAP10_SH_05","BETPAP","10","SH","BETPAP10_SH","05","WL0","warm","long","chill0",65,"BET",1,9
"RHAFRA02_HF_03","RHAFRA","02","HF","RHAFRA02_HF","03","WL0","warm","long","chill0",66,"RHA",2,9
"BETALL16_HF_06","BETALL","16","HF","BETALL16_HF","06","WL0","warm","long","chill0",66,"BET",2,9
"SPIALB03_SH_02","SPIALB","03","SH","SPIALB03_SH","02","WL0","warm","long","chill0",67,"SPI",3,9
"ILEMUC06_HF_11","ILEMUC","06","HF","ILEMUC06_HF","11","WL0","warm","long","chill0",67,"ILE",3,9
"VIBLAN06_SH_06","VIBLAN","06","SH","VIBLAN06_SH","06","WL0","warm","long","chill0",68,"VIB",4,9
"AROMEL11_HF_03","AROMEL","11","HF","AROMEL11_HF","03","WL0","warm","long","chill0",68,"ARO",4,9
"VIBLAN09_SH_01","VIBLAN","09","SH","VIBLAN09_SH","01","WL0","warm","long","chill0",69,"VIB",5,9
"ALNINC07_SH_03","ALNINC","07","SH","ALNINC07_SH","03","WL0","warm","long","chill0",69,"ALN",5,9
